true_profile_scam,profile_prob,true_face_fake,face_prob,combined_prob,weighted_prob
0,0.160935265122136,0,8.545726e-08,0.08046767528969752,0.06437415732321337
0,0.07851797512335705,0,5.772077e-09,0.039258990447717045,0.03140719351258918
0,0.7975234498303524,0,8.759097e-09,0.3987617292947245,0.31900938518759925
0,0.0013333350258518896,0,4.4135785e-08,0.0006666895808183471,0.0005333604918119939
0,0.3169100302303728,0,2.557232e-10,0.158455015243048,0.12676401224558304
0,0.03223407574410288,1,0.9999995,0.5161167994534723,0.6128933561162752
0,0.008096316302982257,0,4.850234e-12,0.004048158153916246,0.0032385265241030433
0,0.002317048229470259,0,5.1067122e-08,0.0011585496482961729,0.0009268499320641978
1,0.9531165906659697,0,9.638844e-10,0.47655829581492704,0.38124663684471854
0,0.00046004246916951484,0,5.3081433e-09,0.00023002388865638656,0.00018402017255393855
0,0.160410573038511,0,1.0638111e-10,0.08020528657244605,0.06416422927923307
0,0.09361110870609808,0,2.9426098e-10,0.04680555450017953,0.037444443658995824
0,0.006442267646277156,0,1.7012228e-06,0.0032219844345385607,0.002577927792259054
0,0.0009019721714192658,0,4.8947265e-07,0.00045123082203683693,0.00036108255216603553
1,0.8654019040582369,1,0.9999957,0.9326988062619066,0.9461582224654274
0,0.10563713735341355,0,3.4633054e-08,0.052818585993233656,0.04225487572119839
1,0.8660439689158556,1,0.99999845,0.9330212095975456,0.9464166577338837
0,0.0007690526856095918,0,2.1132702e-07,0.00038463200631473756,0.0003077478704671354
0,0.15207606546914226,0,1.7935584e-08,0.07603804170236297,0.06083043694900783
0,0.0027622739601835893,0,1.2853826e-08,0.0013811434070045744,0.0011049172963691267
0,0.455866406857071,0,1.7781309e-07,0.22793329233508164,0.1823466694306852
0,4.5080713028875535e-05,0,1.4302377e-07,2.261186839885189e-05,1.811809947568933e-05
0,0.14729189715165825,0,7.946641e-09,0.07364595254914946,0.05891676362864798
0,0.30755258142488323,0,1.4608789e-06,0.15377702115190875,0.12302190909734796
0,0.012981426172145368,0,5.4015695e-11,0.0064907131130805314,0.005192570501267566
0,0.005314155081304702,0,1.7468904e-10,0.0026570776279968714,0.0021256621373353097
0,0.003740414078933323,0,4.707098e-09,0.0018702093930155728,0.001496168455832156
0,0.12070543021884499,0,3.3438873e-08,0.060352731828858995,0.04828219215086322
0,0.05481336518815428,0,1.9718462e-08,0.027406692453307905,0.021925357906339163
0,0.0022524854846115113,0,2.1617863e-08,0.0011262535512372833,0.0009010071645633259
0,0.04073470835310282,1,0.9996278,0.5201812684755627,0.6160706281837705
0,0.0015416203770237896,1,0.9999271,0.5007343619482317,0.6005729221834023
0,0.09078910951146776,0,8.350005e-09,0.04539455893073645,0.036315648814590186
0,3.143236575713557e-05,0,5.127917e-10,1.571643927441678e-05,1.2573253977878575e-05
0,0.011009464845288475,0,7.7150766e-08,0.005504770998027125,0.004403832228578409
0,0.44585935527416615,0,3.8013005e-07,0.22292986770210635,0.17834397018770293
0,0.7665741245190167,0,3.930395e-07,0.3832872587792582,0.30662988563131216
0,0.2053452936908029,0,9.776691e-07,0.10267313567993164,0.08213870407778012
0,0.005540474014912138,0,2.4424855e-09,0.0027702382286988424,0.00221619107145625
0,6.181335700587292e-05,0,2.7378457e-08,3.092036773135395e-05,2.47417698771607e-05
0,0.008999537508244686,0,9.1052925e-09,0.004499773306768603,0.0035998204664735643
0,0.9221599527595414,0,4.2212565e-07,0.4610801874425966,0.368864234379219
0,0.28149642480905723,0,2.0221526e-07,0.14074831351215933,0.11259869125278828
0,0.004538078232117444,0,2.8073923e-06,0.002270442812218918,0.0018169157283074251
0,0.08290204507651303,0,2.4130832e-05,0.04146308795408739,0.03317529653051176
0,0.01131298281392414,0,6.449244e-07,0.005656813869161235,0.004525580080237076
0,0.01099259777921541,0,3.9291012e-10,0.005496299086062766,0.004397039347432254
0,0.006138009216878488,0,2.8073923e-06,0.00307040830459944,0.0024568881222118426
0,0.005280467366821485,0,2.4652877e-07,0.002640356947796108,0.002112334863991033
1,0.9489683452821526,1,0.9999347,0.9744515092957393,0.9795481420984568
0,0.0804176947594488,0,1.828932e-07,0.0402089388263258,0.03216718763970831
0,0.1034972326028872,0,2.8272177e-08,0.05174863043753234,0.04139891000446208
0,0.557113735893085,0,3.6394413e-05,0.27857506515291536,0.22286733100488143
0,0.6704523688699917,0,9.982162e-09,0.33522618942607674,0.2681809535372942
0,0.7188526169438346,0,3.1788274e-09,0.359426310061331,0.2875410486848304
0,0.00022805442215845755,0,8.7928186e-07,0.00011446685200733588,9.174933797711155e-05
0,0.59671827063653,0,6.9024e-07,0.29835948043825095,0.23868772239862357
0,0.09094326914382339,0,1.7974207e-05,0.04548062167559516,0.036388092181949515
0,0.004278758769231533,0,2.6632824e-05,0.00215269579676651,0.0017274832022735054
0,0.06673581811622145,0,9.888957e-10,0.0333679095525586,0.026694327839826074
0,0.0006677507329593441,0,1.7881553e-07,0.000333964774242643,0.00026720758250072386
0,0.00030936613731398185,0,1.5216486e-07,0.00015475915108623654,0.0001238377538477929
0,0.6039602061982201,0,3.930395e-07,0.30198029961885986,0.2415843183029935
0,0.017354763808372253,1,0.9999701,0.5086624211383475,0.6069239883671295
0,0.0009865473231315896,1,0.99991393,0.500450239108038,0.600343025148735
0,0.0012096929595427424,0,0.00013564165,0.0006726673032317229,0.000565262174879902
0,0.001253846944964639,0,7.896836e-10,0.0006269238673241176,0.0005015392517960134
0,0.0005823589257840948,0,1.1223929e-06,0.0002917406593218188,0.00023361700606346964
0,0.001596079875216034,0,6.581387e-10,0.0007980402666773721,0.0006384323449696509
0,0.029699211444733982,0,2.2164016e-08,0.014849616804375191,0.011879697876303967
0,0.7373036748950018,0,1.9071866e-09,0.3686518384010942,0.2949214711023127
0,0.024116463740272306,0,1.146765e-09,0.012058232443518661,0.009646586184167978
0,0.3613440737457664,1,0.9999751,0.6806595795021251,0.7445226925743258
0,0.08854460136560854,0,3.6784277e-07,0.04427248460419084,0.03541806125191582
0,0.14136195985918906,0,1.04492095e-08,0.07068098515419928,0.05654479021320141
0,0.011732508526960606,0,3.303692e-07,0.0058664194480823,0.004693201632312323
0,0.17587165067221255,0,4.6052683e-05,0.0879588516774022,0.07037629188025911
0,0.11163787731916906,0,3.0409478e-07,0.0558190907069761,0.04465533338454035
0,0.02724190533959435,0,5.692642e-07,0.01362123730190528,0.01089710369438452
0,0.12515053803072526,0,2.5885515e-07,0.06257539844293884,0.05006037052539293
0,0.00015462530886923583,0,2.3781485e-10,7.731277334204349e-05,6.185026623661057e-05
0,0.054213774980817205,0,4.6052683e-05,0.02712991383170452,0.021713141603700973
0,0.004317487635219742,0,1.8107821e-09,0.002158744723000911,0.0017269961405571449
0,0.6982443484241524,0,8.1622903e-07,0.3491225823265926,0.279298229107092
0,0.006959823677327621,0,2.4136975e-07,0.0034800325235374604,0.002784074292785113
0,0.07747538003613892,0,1.7367485e-07,0.03873777685549382,0.030990256219370488
0,0.029832713088807677,0,2.644863e-09,0.014916357866835336,0.01193308682244089
1,0.9589088512973385,0,1.0312699e-10,0.4794544257002327,0.38356354058081166
0,0.6385060531000883,0,2.673853e-07,0.3192531602426958,0.25540258167122015
0,0.26063081480294936,0,1.923931e-09,0.1303154083634402,0.10425232707553836
0,0.0009047557337385237,0,1.4696836e-07,0.0004524513510497802,0.0003619904745134526
0,0.052142812734566925,0,2.0194232e-06,0.026072416078865363,0.020858336747793263
0,0.17122885282236974,0,4.9978803e-09,0.08561442891012504,0.06849154412767627
0,0.8558770553719585,0,2.0388653e-10,0.4279385277879225,0.34235082227111535
0,0.032629827874880515,0,2.3262123e-09,0.016314915100546425,0.013051932545679629
0,0.20065293037765167,0,1.7881553e-07,0.1003265545965888,0.08026127944037766
0,0.04514506030802746,0,1.12931666e-07,0.022572586619846628,0.018058091882214727
0,0.017977163892503444,0,2.7569575e-07,0.008988719794128835,0.00719103097446244
0,0.016277976581884093,0,2.6233345e-06,0.00814029995817554,0.006512764633502043
0,0.9864994724847296,0,1.1903677e-07,0.4932497957607497,0.39459986041595657
0,0.0016052143965159054,0,5.440351e-08,0.0008026344000134674,0.0006421184007158221
0,0.008633708450513977,0,1.9325642e-08,0.004316863888077754,0.0034534949755906878
0,0.21061456671246742,0,3.355474e-10,0.10530728352400741,0.08424582688631542
0,0.0007980121763108097,0,3.5997074e-09,0.00039900788800911535,0.0003192070303488653
0,0.04177982223554996,0,5.9232545e-05,0.020919527390288503,0.01674746842196381
1,0.8843121648680418,0,4.98357e-10,0.4421560826831994,0.353724866246231
0,0.400715501687417,0,4.9978803e-09,0.20035775334264866,0.16028620367369517
0,0.2997923358656058,0,1.979382e-06,0.1498971576237916,0.11991812197545151
1,0.8994313226318733,0,3.0404865e-07,0.449715813340264,0.35977271148195356
0,0.34631603264476496,0,7.001849e-08,0.17315805133162598,0.13852645506900105
1,0.9973372271849124,0,1.6205057e-08,0.4986686216949846,0.39893490059699976
0,0.30400781956132655,0,1.9624157e-07,0.15200400790144944,0.12160324556947687
0,0.43539165637553745,0,1.2605715e-08,0.21769583449062607,0.174156670113644
0,0.0870529609325512,0,2.6374119e-07,0.04352661233686827,0.034821342617737366
0,0.0007723423276210314,0,4.6277154e-07,0.00038640254957972726,0.0003092145939828351
0,0.5668513215164894,0,3.5997074e-09,0.2834256625580984,0.2267405307664203
0,0.0031309917448464103,0,1.3519025e-07,0.0015655634675473698,0.001252477812090404
0,0.03731365391133464,0,1.7114187e-08,0.01865683551276102,0.014925471833047009
0,0.04787405519785686,0,1.9651505e-09,0.023937028581503674,0.019149623258233127
0,0.9212261094647003,0,7.081964e-09,0.4606130582733321,0.3684904480350585
0,0.41536079259128683,0,1.1648472e-05,0.20768622053145705,0.16615130611994586
0,0.20277021737267836,0,1.2853679e-05,0.10139153552605737,0.08111579915673317
0,0.007874433521413569,0,2.6656513e-10,0.00393721689398935,0.0031497735685045176
0,0.06815464103454985,0,1.4481353e-09,0.034077321241342565,0.02726185728270113
0,0.058991936603267625,0,2.8272177e-08,0.029495982437722557,0.023596791604614253
0,0.20891938374539143,0,8.4280085e-09,0.10445969608669997,0.08356775855496178
0,0.001154506195722883,0,3.2226392e-06,0.0005788644174511975,0.0004637360619787594
0,0.6761496875733922,0,5.904718e-07,0.33807513902260294,0.2704602293124451
0,0.08804080972228367,0,1.4424682e-08,0.044020412073482784,0.035216332543722785
0,0.025301622307731964,0,5.7430055e-10,0.012650811441016258,0.010120649267673122
0,0.0013983548652797921,0,2.6632824e-05,0.0007124938447906395,0.000575321640692809
0,0.08542743045611458,0,1.4696836e-07,0.042713788712237806,0.03417106036346387
1,0.865176255368202,0,3.4633054e-08,0.43258814500062787,0.34607052292711377
0,0.32047817828221986,0,8.439433e-08,0.1602391313382748,0.12819132194948865
0,0.07898224488646621,0,1.7881553e-07,0.03949121185099608,0.031593005243903474
0,0.27702288332246866,0,1.4566112e-10,0.13851144173406488,0.11080915341638414
0,0.00018113481328472925,0,7.896806e-10,9.056780148266397e-05,7.245439912227312e-05
0,0.002897251831469165,0,2.0063686e-09,0.001448626918918896,0.001158901936408931
0,0.003626484958062972,0,2.0418875e-08,0.0018132526884692256,0.0014506062345513646
0,0.0015247781729778762,0,6.363175e-07,0.0007627072452433913,0.0006102930597192318
0,0.016719304229261985,1,0.99998736,0.5083533340222848,0.6066801757436763
0,0.0006677507329593441,0,1.1648472e-05,0.00033969960229330605,0.0002740893766148458
0,0.6236551345599998,0,1.4465259e-09,0.31182756800326283,0.24946205469191549
0,0.0033650949712794045,1,0.99999785,0.5016814746020337,0.6013447505281846
0,0.6555324758114293,0,8.110492e-08,0.3277662784581756,0.2622130389875263
0,0.006511414019542795,0,3.9291012e-10,0.0032557072062264583,0.0026045658435632077
0,8.299863728164516e-05,0,8.003561e-09,4.1503320421507184e-05,3.320425704956841e-05
0,0.375114093757826,0,1.2137188e-08,0.18755705294750707,0.15004564478544338
0,0.0009865473231315896,0,5.1954936e-07,0.0004935334362457841,0.0003949306588743073
0,0.015686857949051974,0,1.4912028e-09,0.007843429720127401,0.006274744074342531
0,0.02159181103446275,0,1.3336361e-10,0.010795905583913181,0.008636724493803273
0,0.10026741440980688,0,7.7183586e-08,0.050133745796696313,0.04010701207407491
0,0.1034972326028872,0,6.5934046e-08,0.051748649268466486,0.041398932601584476
0,0.0023544737387087493,0,7.762369e-06,0.0011811180538659307,0.000946446916897367
0,0.824619377752085,0,2.3787836e-10,0.4123096889949817,0.329847751243561
0,0.0016946004891033423,0,3.5674985e-10,0.0008473004229265971,0.0006778404096912537
0,0.006244600347472436,0,1.7442127e-07,0.003122387384373152,0.0024979447917589798
0,0.00239770172529588,0,7.777549e-07,0.001199239740100846,0.0009595473430675235
0,0.0036671707523771814,0,4.768399e-07,0.0018338237961319343,0.0014671544049056223
0,0.004777133039145213,0,4.9126214e-09,0.002388568975883317,0.00191085616323116
0,0.6941455722732979,0,1.0069305e-07,0.3470728364831741,0.27765828932515507
0,0.0014381813829361153,0,7.355222e-08,0.000719127467579103,0.0005753166845077006
0,0.09073527238986573,0,2.139488e-08,0.04536764689237313,0.036294121792875146
0,0.006223671746921404,0,5.87802e-10,0.003111836167361689,0.002489469051449752
0,0.023512665321921627,0,2.5731701e-08,0.01175634552681142,0.00940508156778938
0,0.08527044415169056,0,2.2372844e-09,0.04263522319448746,0.034108179003046885
0,0.001611653194768615,0,1.1553372e-05,0.0008116032834506908,0.0006515933014599544
0,0.014046286274466503,0,1.8107821e-09,0.0070231440426242915,0.0056185155962558495
0,8.159899838711529e-05,0,1.7410773e-08,4.0808204580191424e-05,3.265004581898429e-05
0,0.6925739042789193,0,1.7300483e-05,0.3462956023808575,0.27703994200197274
0,0.0004393446371800298,0,6.4179675e-09,0.0002196755275737603,0.00017574170565259523
0,0.557113735893085,1,0.9967212,0.7769174719943177,0.8208782668982801
0,0.020071357191954988,0,1.5430792e-09,0.010035679367517104,0.008028543802629561
0,0.03796384632349997,0,1.8570213e-07,0.018982016012817265,0.015185649950686409
0,0.8115374479912582,0,1.2087132e-07,0.4057687844312891,0.32461505171929816
0,0.029699211444733982,0,2.7552694e-08,0.014849619498714165,0.011879701109510558
1,0.775224658965844,1,0.999987,0.8876058325766415,0.91008207921973
0,0.0018558851076945879,0,5.3081433e-09,0.0009279452079189231,0.0007423572279639678
1,0.9090374029407033,1,0.9993013,0.9541693586473231,0.9631957855514339
0,0.1525318644209077,0,6.8510036e-07,0.07626627476063406,0.06101315682859071
0,0.1185015909186286,0,8.4280085e-09,0.059250799673318554,0.04740064142425664
0,0.17274341655322967,0,2.6632824e-05,0.08638502468876558,0.06911334631587276
0,0.07391910641792536,0,1.5878353e-05,0.036967492385574806,0.029577169579650394
0,0.11084397183420616,0,6.9087194e-09,0.05542198937146277,0.04433759287891418
0,0.6130014531251616,0,7.994957e-09,0.30650073056005916,0.24520058604703904
0,0.0009865473231315896,0,1.0655732e-07,0.0004933269402272774,0.000394682863646415
0,7.455179196006369e-05,0,1.4912028e-09,3.727664158144579e-05,2.9821611505766618e-05
0,0.20065293037765167,0,1.2871213e-07,0.1003265295448912,0.08026124937834479
0,0.6649884663975751,0,2.429082e-09,0.3324942344133286,0.2659953880164793
0,0.14983631707237474,0,2.5332325e-09,0.07491815980280363,0.059934528348889515
0,0.014046286274466503,0,3.7174564e-07,0.007023329010054386,0.00561873755718049
0,0.14983631707237474,0,2.8834808e-07,0.07491830271022541,0.059934699837806915
0,0.004072805781364293,0,1.5623513e-06,0.0020371840663112187,0.00163005972333471
0,0.0009865473231315896,0,8.956796e-09,0.0004932781399638916,0.0003946243033307073
0,0.14379592202612934,0,6.4179675e-09,0.07189796422204842,0.057518372661232324
0,0.002587184707315553,1,0.999999,0.5012930857141772,0.6010343016783364
0,0.0005635946157883913,0,2.2212896e-08,0.0002818084143424012,0.00022545117405338083
1,0.8003330337132502,1,0.99999225,0.9001626425547147,0.9201285881648655
0,0.30036715851302187,0,9.218234e-08,0.15018362534768093,0.12014691871461558
0,0.08182878997376014,0,1.095095e-08,0.040914400462355255,0.03273152256007437
0,0.0035665184383177184,0,2.877298e-09,0.001783260657807837,0.001426609101705905
0,0.003915638608394752,0,1.7499469e-06,0.001958694277663501,0.0015673054115627257
0,0.59671827063653,0,1.9253308e-08,0.29835914494491916,0.2386873198065972
0,0.001253105088562017,0,3.4715034e-10,0.0006265527178561766,0.0005012422437150113
0,0.008781756606276272,0,9.450551e-07,0.004391350830684117,0.0035132696755656857
0,3.902241489524756e-05,0,2.698809e-09,1.9512556852100826e-05,1.5610585243582503e-05
0,0.01056739704199449,0,1.1268856e-06,0.0052842619638220865,0.004227634948233081
0,0.008700403853660301,0,4.707098e-09,0.004350204280379062,0.0034801643657229476
0,0.14421259814149534,0,3.2745063e-06,0.07210793632389673,0.057687003960467956
0,0.0007921671292256215,0,2.5885515e-07,0.0003962129921890228,0.00031702216479307174
0,0.8819866005982173,0,1.16138864e-07,0.4409933583685406,0.35279470992261097
0,0.03515712828294665,0,1.43689665e-08,0.017578571325956555,0.014062859934558714
0,0.04447517737732871,0,1.7881553e-07,0.022237678096427325,0.01779017824024847
0,0.0005059494105559262,0,1.8883593e-05,0.000262416501742634,0.00021370991997997558
0,0.10872746204938626,0,1.0590899e-10,0.05436373107764762,0.0434909848832999
0,0.0007712624027432977,0,1.3510302e-06,0.00038630671645374247,0.0003093155792299375
0,0.6640512654309084,0,2.3343836e-07,0.33202574943463253,0.2656206462353859
0,0.01312162034680003,0,3.6466954e-05,0.006579043650421583,0.005270528311145894
0,4.876237686417808e-05,0,1.3309862e-07,2.4447737743928066e-05,1.9584809922720234e-05
0,0.3950119228202824,0,6.9321317e-07,0.19750630801672464,0.15800518505604152
0,0.0126140127947959,0,1.6943887e-09,0.00630700724459232,0.005045606134551694
0,0.48756484472836487,0,1.1753825e-07,0.2437824811333071,0.195026008414297
0,0.12202879621445797,0,3.8384982e-08,0.06101441729972014,0.04881154151677364
0,0.3115515393786574,0,7.913441e-09,0.155775773646049,0.12462062049952759
0,0.7975234498303524,0,1.559138e-07,0.398761802872074,0.3190094734804212
0,0.01264791849719772,0,3.8236646e-08,0.006323978366921785,0.0050591903408669535
0,0.00016927503671651813,0,3.7328712e-06,8.65039539403465e-05,6.994973747606164e-05
0,0.005280467366821485,0,1.9839158e-06,0.0026412256413150042,0.0021133772962364456
1,0.09488456337079477,0,5.812379e-09,0.0474422845915869,0.03795382883574537
0,0.30844259538174745,0,6.228661e-07,0.15422160912391486,0.12337741187237108
0,0.03197211659681024,0,3.9073583e-08,0.01598607783519686,0.012788870082875606
0,0.5776324809564689,0,7.5676465e-11,0.2888162405160727,0.23105299242799346
0,0.0009912850742336114,0,3.288209e-09,0.0004956441812213249,0.00039651600261904525
0,0.003082640064055792,0,1.6323154e-08,0.001541328193605088,0.0012330658195151248
0,0.16450182931891016,0,1.7012228e-06,0.08225176527085507,0.06580175246131226
0,0.0021246804422044778,0,3.288209e-09,0.001062341865206758,0.0008498741498073918
0,0.019935289356608658,0,6.3617582e-09,0.009967647859183444,0.00797411955969858
0,0.12634949657759825,0,1.2605715e-08,0.06317475459165647,0.050539806194468295
0,0.02159181103446275,0,2.725642e-09,0.010795906880052343,0.008636726049170372
0,0.5079783980972309,0,3.2968458e-08,0.25398921553284454,0.2031913790199687
0,0.9320713777175419,0,1.3489767e-09,0.4660356895332593,0.37282855189640285
0,0.23958479278189493,0,3.8653954e-07,0.11979258966071743,0.0958341490364933
0,0.003422987080531454,0,9.247537e-08,0.001711539777949631,0.0013692503174361085
0,0.012227087094813861,0,6.363175e-07,0.006113861706161384,0.004891216628453626
0,0.001546802267680563,0,2.0221526e-07,0.0007735022414709937,0.0006188422362376064
0,0.0014644487093641006,0,6.1676153e-09,0.000732227438489704,0.0005857831843150467
0,2.2556353880907683e-05,0,1.1072567e-10,1.1278232303289685e-05,9.022607987768862e-06
0,0.00022805442215845755,1,0.99999547,0.5001117622345778,0.6000885037970616
0,0.023576706584602328,0,9.1441244e-08,0.011788399012923119,0.00943073749859012
0,0.016574341698206364,0,6.5420277e-06,0.008290441862941639,0.0066336618960705935
0,0.08810093123943472,1,0.999885,0.5439929769398315,0.6351714337636267
0,0.6325547138682954,0,1.1069562e-07,0.3162774122819594,0.25302195196469646
0,0.004702025432039748,0,3.5196635e-08,0.002351030314337344,0.001880831290797929
0,0.5916528329979592,0,6.3734418e-09,0.2958264196857005,0.23666113702324876
0,0.00010521831428957469,0,6.1676153e-09,5.261224095244103e-05,4.2091026285236344e-05
0,0.013598324056166847,0,4.8460624e-05,0.006823392340275654,0.005468405998916405
0,0.8219657861847707,0,1.2853826e-08,0.4109828995192981,0.32878632218620396
0,0.36307024990515196,0,1.4761846e-09,0.1815351256906683,0.14522810084777157
0,0.00041610463085013817,0,1.2764062e-09,0.00020805295362817056,0.00016644261818383256
0,0.00038517335191976107,0,9.888957e-10,0.00019258717040775207,0.00015406993410539468
0,0.8003330337132502,0,1.3801168e-08,0.4001665237572092,0.32013322176600156
0,0.030920190762986924,0,2.0456904e-05,0.015470323833577,0.012380350448240714
0,0.08937340405794417,0,5.8927956e-09,0.044686704975369876,0.0357493651588552
0,0.007541591149324644,0,5.029655e-06,0.0037733104020912897,0.0030196542527355687
0,0.557113735893085,0,1.0359051e-09,0.27855686846449507,0.2228454949787771
0,0.27138325169902033,0,1.3093452e-08,0.135691632396236,0.10855330853567949
0,0.0008652180598464599,0,5.07198e-08,0.0004326343898240759,0.0003461176558195991
0,0.1749957450581951,0,2.3723553e-06,0.0874990587067532,0.06999972143648757
0,0.005178918442156306,0,4.6014645e-08,0.0025894822284004224,0.002071594985650667
0,0.0013704631546242537,0,0.008695673,0.005033068176066056,0.005765589366618931
0,0.3068985897291089,0,6.1676153e-09,0.1534492979483621,0.12275943959221297
0,0.002635248479083705,0,2.0213486e-07,0.0013177253069700569,0.0010542206725530116
0,0.18734814477221462,0,2.622099e-09,0.0936740736971568,0.07493925948214526
0,0.040979557817199516,0,1.0318936e-06,0.02049029485539438,0.01639244226306746
0,0.05247424112229175,0,0.0007223599,0.026598300523201633,0.021423112409204376
0,0.00015399427774694154,0,5.601212e-10,7.699741893408436e-05,6.159804717152958e-05
0,0.005140189778972856,0,1.7935584e-08,0.0025701038572782703,0.002056086672940064
1,0.9647430720813448,0,1.1674982e-08,0.48237154187816333,0.38589723583752744
0,0.0035665184383177184,0,4.5802743e-08,0.001783282120530325,0.0014266348569742676
0,0.0007531385422469702,0,1.095095e-08,0.00037657474659866946,0.0003012619874690982
0,0.059250232361055685,0,6.576606e-10,0.02962511650935814,0.02370009333901866
0,0.000819738337263857,0,1.9718462e-08,0.00040987902786269364,0.0003279071659829939
0,0.06715457896544497,0,2.8196268e-10,0.03357728962370382,0.026861831755355604
0,0.1180835376625036,0,2.6632824e-05,0.05905508524340254,0.047249394759582335
0,0.7802075231426664,0,1.2764062e-09,0.3901037622095363,0.31208301002291033
0,0.016085334594285478,0,7.946641e-09,0.008042671270463079,0.006434138605698865
0,0.004959132951666803,0,8.291064e-09,0.0024795706213653194,0.0019836581553052002
0,0.06449560547733287,0,9.2562416e-11,0.03224780278494764,0.0257982422464706
0,0.0022524854846115113,0,2.0967257e-06,0.001127291105138745,0.0009022522293124039
0,0.0012112116582672539,0,6.199734e-08,0.0006056368278039243,0.00048452186171125836
0,0.0006677507329593441,0,2.2701543e-10,0.00033387547998738916,0.0002671004293930037
